Nama,Rating,Waktu,Review,case folding,tokenizing,stopword,stemming,topic_0_prob,topic_1_prob,dominant_topic,label,sentimen
Nanis Dwi Wahyuningsih,5,2024-09-26 09:21:06,terimakasih tepat waktu,terimakasih tepat waktu,"['terimakasih', 'tepat', 'waktu']",['terimakasih'],['terimakasih'],0.251971026025036,0.7480289739749639,1,0,Negatif
Aloysiu Dimas,5,2024-09-24 04:10:38,kerrn sabar drivernya padahal aq slah alamat,kerrn sabar drivernya padahal aq slah alamat,"['kerrn', 'sabar', 'drivernya', 'padahal', 'aq', 'slah', 'alamat']","['kerrn', 'sabar', 'drivernya', 'aq', 'slah', 'alamat']",['kerrn sabar drivernya aq slah alamat'],0.9257652637826308,0.0742347362173691,0,1,Negatif
A.Tazakka Shafirannuri,5,2024-09-24 03:36:40,sangat membantu 👍🏻,sangat membantu ,"['sangat', 'membantu']",['membantu'],['bantu'],0.2501756320033388,0.7498243679966612,1,0,Negatif
Hadi Endro,5,2024-09-23 02:07:50,Mantaaap ada kegiatan sosialnya,mantaaap ada kegiatan sosialnya,"['mantaaap', 'ada', 'kegiatan', 'sosialnya']","['mantaaap', 'kegiatan', 'sosialnya']",['mantaaap giat sosial'],0.1333688410419571,0.8666311589580428,1,0,Positif
Suwito Suwito,5,2024-09-21 06:29:49,Driver nya baik.,driver nya baik ,"['driver', 'nya', 'baik']","['driver', 'nya']",['driver nya'],0.8260471039710975,0.1739528960289025,0,1,Negatif
Yunince Uropdana,5,2024-09-20 04:54:09,sangat bagus aplikasinya.... bermanfaaat sekali,sangat bagus aplikasinya bermanfaaat sekali,"['sangat', 'bagus', 'aplikasinya', 'bermanfaaat', 'sekali']","['bagus', 'aplikasinya', 'bermanfaaat']",['bagus aplikasi bermanfaaat'],0.134398023660205,0.865601976339795,1,0,Positif
Tari Zaleaa,5,2024-09-19 23:29:01,"Terima kasih Jogja kita atas program gratis antar jemput anak yatim ke sekolah.. semoga jadi amal tim Jogja kita, Terima kasih driver yg ramah dan amanah",terima kasih jogja kita atas program gratis antar jemput anak yatim ke sekolah semoga jadi amal tim jogja kita terima kasih driver yg ramah dan amanah,"['terima', 'kasih', 'jogja', 'kita', 'atas', 'program', 'gratis', 'antar', 'jemput', 'anak', 'yatim', 'ke', 'sekolah', 'semoga', 'jadi', 'amal', 'tim', 'jogja', 'kita', 'terima', 'kasih', 'driver', 'yg', 'ramah', 'dan', 'amanah']","['terima', 'kasih', 'jogja', 'program', 'gratis', 'jemput', 'anak', 'yatim', 'sekolah', 'semoga', 'amal', 'tim', 'jogja', 'terima', 'kasih', 'driver', 'yg', 'ramah', 'amanah']",['terima kasih jogja program gratis jemput anak yatim sekolah moga amal tim jogja terima kasih driver yg ramah amanah'],0.6947682815853226,0.3052317184146774,0,1,Positif
Reva kharisma,5,2024-09-17 10:22:06,"driver,ramah, baik, rapi,sopan.👍👍",driver ramah baik rapi sopan ,"['driver', 'ramah', 'baik', 'rapi', 'sopan']","['driver', 'ramah', 'rapi', 'sopan']",['driver ramah rapi sopan'],0.8892048660516716,0.1107951339483284,0,1,Negatif
Andri dwi,4,2024-09-16 23:05:31,Ada rute terdekat tapi ambil rute terjauh,ada rute terdekat tapi ambil rute terjauh,"['ada', 'rute', 'terdekat', 'tapi', 'ambil', 'rute', 'terjauh']","['rute', 'terdekat', 'ambil', 'rute', 'terjauh']",['rute dekat ambil rute jauh'],0.9147936051326389,0.085206394867361,0,1,Positif
MULLAD ADJI SULISTYA,5,2024-09-15 13:22:29,Saya berharap JogjaKita meluas ke semua kabupaten di Daerah Istimewa Yogyakarta tidak hanya di kota saja.,saya berharap jogjakita meluas ke semua kabupaten di daerah istimewa yogyakarta tidak hanya di kota saja ,"['saya', 'berharap', 'jogjakita', 'meluas', 'ke', 'semua', 'kabupaten', 'di', 'daerah', 'istimewa', 'yogyakarta', 'tidak', 'hanya', 'di', 'kota', 'saja']","['berharap', 'jogjakita', 'meluas', 'kabupaten', 'daerah', 'istimewa', 'yogyakarta', 'kota']",['harap jogjakita luas kabupaten daerah istimewa yogyakarta kota'],0.0604007233472688,0.9395992766527312,1,0,Positif
Masmus Istimewa,5,2024-09-09 10:01:37,siip mass,siip mass,"['siip', 'mass']","['siip', 'mass']",['siip mass'],0.1688929536298979,0.831107046370102,1,0,Negatif
cuan muda,3,2024-09-09 02:17:15,Terlalu banyak fitur yang membingungkan,terlalu banyak fitur yang membingungkan,"['terlalu', 'banyak', 'fitur', 'yang', 'membingungkan']","['fitur', 'membingungkan']",['fitur bingung'],0.7159912230826943,0.2840087769173057,0,1,Negatif
Musik Jogja,5,2024-09-04 05:11:10,keren om,keren om,"['keren', 'om']","['keren', 'om']",['keren om'],0.167686250274627,0.832313749725373,1,0,Positif
Muhammad ZidanRG,5,2024-08-27 12:53:30,ok,ok,['ok'],['ok'],['ok'],0.2501741927299574,0.7498258072700426,1,0,Positif
Nur Rachmadi,5,2024-08-27 04:43:43,tetap semangat,tetap semangat,"['tetap', 'semangat']",['semangat'],['semangat'],0.250315192162889,0.7496848078371109,1,0,Negatif
yo yo,2,2024-08-24 03:00:12,gampang crash aplikasinya,gampang crash aplikasinya,"['gampang', 'crash', 'aplikasinya']","['gampang', 'crash', 'aplikasinya']",['gampang crash aplikasi'],0.839783317202991,0.1602166827970089,0,1,Positif
yosh yoyon,5,2024-08-22 04:31:16,"tepat waktu, aman & nyaman",tepat waktu aman nyaman,"['tepat', 'waktu', 'aman', 'nyaman']","['aman', 'nyaman']",['aman nyaman'],0.1994074904431693,0.8005925095568307,1,0,Positif
Rafly exe,5,2024-08-21 05:39:03,"Sebelumnya saya ingin bilang terima kasih kepada Jogja Kita yang memudahkan hidup sehari-hari baik untuk driver/karyawan Jogja kita maupun masyarakat sekitar Jogja. Setelah mencoba beberapa kali aplikasi ini melalui Jogjaride, aplikasi sudah bagus tapi kadang nge bug/bermasalah seperti bagian map atau crash, overall tapi sudah bagus terima kasih ✨✨",sebelumnya saya ingin bilang terima kasih kepada jogja kita yang memudahkan hidup sehari hari baik untuk driver karyawan jogja kita maupun masyarakat sekitar jogja setelah mencoba beberapa kali aplikasi ini melalui jogjaride aplikasi sudah bagus tapi kadang nge bug bermasalah seperti bagian map atau crash overall tapi sudah bagus terima kasih ,"['sebelumnya', 'saya', 'ingin', 'bilang', 'terima', 'kasih', 'kepada', 'jogja', 'kita', 'yang', 'memudahkan', 'hidup', 'sehari', 'hari', 'baik', 'untuk', 'driver', 'karyawan', 'jogja', 'kita', 'maupun', 'masyarakat', 'sekitar', 'jogja', 'setelah', 'mencoba', 'beberapa', 'kali', 'aplikasi', 'ini', 'melalui', 'jogjaride', 'aplikasi', 'sudah', 'bagus', 'tapi', 'kadang', 'nge', 'bug', 'bermasalah', 'seperti', 'bagian', 'map', 'atau', 'crash', 'overall', 'tapi', 'sudah', 'bagus', 'terima', 'kasih']","['bilang', 'terima', 'kasih', 'jogja', 'memudahkan', 'hidup', 'sehari', 'driver', 'karyawan', 'jogja', 'masyarakat', 'jogja', 'mencoba', 'kali', 'aplikasi', 'jogjaride', 'aplikasi', 'bagus', 'kadang', 'nge', 'bug', 'bermasalah', 'map', 'crash', 'overall', 'bagus', 'terima', 'kasih']",['bilang terima kasih jogja mudah hidup hari driver karyawan jogja masyarakat jogja coba kali aplikasi jogjaride aplikasi bagus kadang nge bug masalah map crash overall bagus terima kasih'],0.4330046967533174,0.5669953032466826,1,0,Positif
Chatarina Sri Hartiningsih,5,2024-08-14 14:35:44,ramah tepat waktu,ramah tepat waktu,"['ramah', 'tepat', 'waktu']",['ramah'],['ramah'],0.7460601713167068,0.2539398286832932,0,1,Positif
Kurap Sayang,1,2024-07-24 15:52:47,ini gimana ya kok tidak bisa masuk di suruh aktifkan lokasi padahal udah,ini gimana ya kok tidak bisa masuk di suruh aktifkan lokasi padahal udah,"['ini', 'gimana', 'ya', 'kok', 'tidak', 'bisa', 'masuk', 'di', 'suruh', 'aktifkan', 'lokasi', 'padahal', 'udah']","['gimana', 'ya', 'masuk', 'suruh', 'aktifkan', 'lokasi', 'udah']",['gimana ya masuk suruh aktif lokasi udah'],0.9342160293897016,0.0657839706102985,0,1,Negatif
Tabitha Janti Purnamawati,5,2024-07-24 04:28:37,"ngk perlu pakai babibubebo, dtng kirim tau2 sampe, mks jogjakita",ngk perlu pakai babibubebo dtng kirim tau sampe mks jogjakita,"['ngk', 'perlu', 'pakai', 'babibubebo', 'dtng', 'kirim', 'tau', 'sampe', 'mks', 'jogjakita']","['ngk', 'pakai', 'babibubebo', 'dtng', 'kirim', 'tau', 'sampe', 'mks', 'jogjakita']",['ngk pakai babibubebo dtng kirim tau sampe mks jogjakita'],0.9128927727644598,0.0871072272355402,0,1,Negatif
Suherpin Siregar,5,2024-07-19 16:35:33,Mantap,mantap,['mantap'],['mantap'],['mantap'],0.2500731584291216,0.7499268415708784,1,0,Positif
Puji Dwiyarto,5,2024-07-09 03:20:37,alhamdulillah sesuai,alhamdulillah sesuai,"['alhamdulillah', 'sesuai']","['alhamdulillah', 'sesuai']",['alhamdulillah sesuai'],0.2342107334940855,0.7657892665059144,1,0,Negatif
Ema Meila,3,2024-07-01 02:22:47,Setiap kali order nunggunya bisa sampe 20 menit padahal lokasi driver sama tempat penjemputan ga terlalu jauh,setiap kali order nunggunya bisa sampe menit padahal lokasi driver sama tempat penjemputan ga terlalu jauh,"['setiap', 'kali', 'order', 'nunggunya', 'bisa', 'sampe', 'menit', 'padahal', 'lokasi', 'driver', 'sama', 'tempat', 'penjemputan', 'ga', 'terlalu', 'jauh']","['kali', 'order', 'nunggunya', 'sampe', 'menit', 'lokasi', 'driver', 'penjemputan', 'ga']",['kali order nunggunya sampe menit lokasi driver jemput ga'],0.9497815994991294,0.0502184005008705,0,1,Negatif
dance cover BLACKPINK,5,2024-06-22 11:29:28,terimakasih bapak. tepat waktu,terimakasih bapak tepat waktu,"['terimakasih', 'bapak', 'tepat', 'waktu']",['terimakasih'],['terimakasih'],0.251971026025036,0.7480289739749639,1,0,Negatif
Kata temen gue,5,2024-06-21 10:55:12,apakah ada email jogja kita atau grub fb ?,apakah ada email jogja kita atau grub fb ,"['apakah', 'ada', 'email', 'jogja', 'kita', 'atau', 'grub', 'fb']","['email', 'jogja', 'grub', 'fb']",['email jogja grub fb'],0.3352378066643545,0.6647621933356455,1,0,Negatif
Abhiemanyoe Wiradinata (Abhie),1,2024-06-21 03:33:36,Belum Ada Resto di sekitaran Daerah sy.,belum ada resto di sekitaran daerah sy ,"['belum', 'ada', 'resto', 'di', 'sekitaran', 'daerah', 'sy']","['resto', 'sekitaran', 'daerah', 'sy']",['resto sekitar daerah sy'],0.3375574032354587,0.6624425967645413,1,0,Negatif
Anita Arum,1,2024-06-20 13:08:55,"KECEWAA BANGETTT ORDER DARI JAM SETENGAH 5 NUNGGU SETENGAH JAM DRIVERNYA GK DTG DI CHAT DI APLIKASINYA GK RESPON SAMA SEKALI, KALO RESPON DAN BS KASIHTAU DTGNYA LAMA GPP INI GK SAMA SEKALI RESPON AKHIRNYA AKU GNTI APLIKASI LAIN DAN KETINGGALAN KERETA NYESEL BANGT 😭 bela belain TDR cmn 4jam doang biar dpt kereta paling pagi eh ternyata sama aja dptnya kereta yg jam 7 , TOLONG PERBAIKI APLIKASINYA . KESEKIAN KALINYA DRIVER TIDAK MEMUASKAN ,PELANGGAN ADALAH RAJA YA ,",kecewaa bangettt order dari jam setengah nunggu setengah jam drivernya gk dtg di chat di aplikasinya gk respon sama sekali kalo respon dan bs kasihtau dtgnya lama gpp ini gk sama sekali respon akhirnya aku gnti aplikasi lain dan ketinggalan kereta nyesel bangt bela belain tdr cmn jam doang biar dpt kereta paling pagi eh ternyata sama aja dptnya kereta yg jam tolong perbaiki aplikasinya kesekian kalinya driver tidak memuaskan pelanggan adalah raja ya ,"['kecewaa', 'bangettt', 'order', 'dari', 'jam', 'setengah', 'nunggu', 'setengah', 'jam', 'drivernya', 'gk', 'dtg', 'di', 'chat', 'di', 'aplikasinya', 'gk', 'respon', 'sama', 'sekali', 'kalo', 'respon', 'dan', 'bs', 'kasihtau', 'dtgnya', 'lama', 'gpp', 'ini', 'gk', 'sama', 'sekali', 'respon', 'akhirnya', 'aku', 'gnti', 'aplikasi', 'lain', 'dan', 'ketinggalan', 'kereta', 'nyesel', 'bangt', 'bela', 'belain', 'tdr', 'cmn', 'jam', 'doang', 'biar', 'dpt', 'kereta', 'paling', 'pagi', 'eh', 'ternyata', 'sama', 'aja', 'dptnya', 'kereta', 'yg', 'jam', 'tolong', 'perbaiki', 'aplikasinya', 'kesekian', 'kalinya', 'driver', 'tidak', 'memuaskan', 'pelanggan', 'adalah', 'raja', 'ya']","['kecewaa', 'bangettt', 'order', 'jam', 'nunggu', 'jam', 'drivernya', 'gk', 'dtg', 'chat', 'aplikasinya', 'gk', 'respon', 'kalo', 'respon', 'bs', 'kasihtau', 'dtgnya', 'gpp', 'gk', 'respon', 'gnti', 'aplikasi', 'ketinggalan', 'kereta', 'nyesel', 'bangt', 'bela', 'belain', 'tdr', 'cmn', 'jam', 'doang', 'biar', 'dpt', 'kereta', 'pagi', 'eh', 'aja', 'dptnya', 'kereta', 'yg', 'jam', 'tolong', 'perbaiki', 'aplikasinya', 'kesekian', 'kalinya', 'driver', 'memuaskan', 'pelanggan', 'raja', 'ya']",['kecewaa bangettt order jam nunggu jam drivernya gk dtg chat aplikasi gk respon kalo respon bs kasihtau dtgnya gpp gk respon gnti aplikasi tinggal kereta nyesel bangt bela bain tdr cmn jam doang biar dpt kereta pagi eh aja dptnya kereta yg jam tolong baik aplikasi sekian kali driver muas langgan raja ya'],0.9893770612923573,0.0106229387076428,0,1,Positif
Vira New,4,2024-06-16 13:04:55,"Untuk ongkir sih lebih terjangkau dr ojol lain, cuma sering dapet driver yg datengnya lama next lbh di perbaiki lagi ya 😄",untuk ongkir sih lebih terjangkau dr ojol lain cuma sering dapet driver yg datengnya lama next lbh di perbaiki lagi ya ,"['untuk', 'ongkir', 'sih', 'lebih', 'terjangkau', 'dr', 'ojol', 'lain', 'cuma', 'sering', 'dapet', 'driver', 'yg', 'datengnya', 'lama', 'next', 'lbh', 'di', 'perbaiki', 'lagi', 'ya']","['ongkir', 'sih', 'terjangkau', 'dr', 'ojol', 'dapet', 'driver', 'yg', 'datengnya', 'next', 'lbh', 'perbaiki', 'ya']",['ongkir sih jangkau dr ojol dapet driver yg datengnya next lbh baik ya'],0.4139094659035521,0.5860905340964478,1,0,Positif
dd law,1,2024-06-11 04:47:44,Udh tutup ya kantor nya email not delivered Whatsap cs juga ga terdaftar,udh tutup ya kantor nya email not delivered whatsap cs juga ga terdaftar,"['udh', 'tutup', 'ya', 'kantor', 'nya', 'email', 'not', 'delivered', 'whatsap', 'cs', 'juga', 'ga', 'terdaftar']","['udh', 'tutup', 'ya', 'kantor', 'nya', 'email', 'not', 'delivered', 'whatsap', 'cs', 'ga', 'terdaftar']",['udh tutup ya kantor nya email not delivered whatsap cs ga daftar'],0.9566322295042132,0.0433677704957867,0,1,Negatif
Restu Ilham,1,2024-06-09 19:47:53,"Bos bukan saldo yah tapi poin,itupun tidak bisa di pakai.",bos bukan saldo yah tapi poin itupun tidak bisa di pakai ,"['bos', 'bukan', 'saldo', 'yah', 'tapi', 'poin', 'itupun', 'tidak', 'bisa', 'di', 'pakai']","['bos', 'saldo', 'yah', 'poin', 'itupun', 'pakai']",['bos saldo yah poin itu pakai'],0.9221220713381756,0.0778779286618243,0,1,Negatif
Mahsa Pradipa,4,2024-06-06 10:25:57,Bonus poinnya kaga bisa dipake,bonus poinnya kaga bisa dipake,"['bonus', 'poinnya', 'kaga', 'bisa', 'dipake']","['bonus', 'poinnya', 'kaga', 'dipake']",['bonus poin kaga dipake'],0.8792424446445201,0.1207575553554799,0,1,Negatif
Luh febby alysta andini,1,2024-06-05 06:16:23,"Aplikasi smph!!!, SISTEM EROR!!!, APLIKASINYA BERATTT!!, TIDAK LAYAK UNTUK WARGA JOGJA!! Lebih baik deleveri pake MAXIM, GOJEK ATAU GRAB, SERING EROR DI TENGAH PESANAN",aplikasi smph sistem eror aplikasinya berattt tidak layak untuk warga jogja lebih baik deleveri pake maxim gojek atau grab sering eror di tengah pesanan,"['aplikasi', 'smph', 'sistem', 'eror', 'aplikasinya', 'berattt', 'tidak', 'layak', 'untuk', 'warga', 'jogja', 'lebih', 'baik', 'deleveri', 'pake', 'maxim', 'gojek', 'atau', 'grab', 'sering', 'eror', 'di', 'tengah', 'pesanan']","['aplikasi', 'smph', 'sistem', 'eror', 'aplikasinya', 'berattt', 'layak', 'warga', 'jogja', 'deleveri', 'pake', 'maxim', 'gojek', 'grab', 'eror', 'pesanan']",['aplikasi smph sistem eror aplikasi berattt layak warga jogja deleveri pake maxim gojek grab eror pesan'],0.1829349108088942,0.8170650891911058,1,0,Negatif
Nisaul Khoiriyah,3,2024-06-03 14:29:57,"Jogja kita mapsnya plissss tolongggg dibenerin lagi, soal Cara Pembayarannya emng udah lengkap, cuman Google Mapsnya aja Yang kadang ngga bener:(😭😭",jogja kita mapsnya plissss tolongggg dibenerin lagi soal cara pembayarannya emng udah lengkap cuman google mapsnya aja yang kadang ngga bener ,"['jogja', 'kita', 'mapsnya', 'plissss', 'tolongggg', 'dibenerin', 'lagi', 'soal', 'cara', 'pembayarannya', 'emng', 'udah', 'lengkap', 'cuman', 'google', 'mapsnya', 'aja', 'yang', 'kadang', 'ngga', 'bener']","['jogja', 'mapsnya', 'plissss', 'tolongggg', 'dibenerin', 'pembayarannya', 'emng', 'udah', 'lengkap', 'cuman', 'google', 'mapsnya', 'aja', 'kadang', 'ngga', 'bener']",['jogja mapsnya plissss tolongggg dibenerin bayar emng udah lengkap cuman google mapsnya aja kadang ngga bener'],0.4904449382282503,0.5095550617717497,1,0,Negatif
Sakura,5,2024-06-01 10:52:17,ramah,ramah,['ramah'],['ramah'],['ramah'],0.7460601713167068,0.2539398286832932,0,1,Positif
Aji Erawan,5,2024-05-31 06:54:15,driver ke 2 yg baik dan cepat cari alamatnya,driver ke yg baik dan cepat cari alamatnya,"['driver', 'ke', 'yg', 'baik', 'dan', 'cepat', 'cari', 'alamatnya']","['driver', 'yg', 'cepat', 'cari', 'alamatnya']",['driver yg cepat cari alamat'],0.8824085561846987,0.1175914438153013,0,1,Positif
Adriel Sandy Pratama,1,2024-05-16 01:15:02,Pesen food lewat aplikasi toko tutup masih ada di aplikasi. Konsepnya gimana sih? Kalau gini kan merugikan pelanggan dan juga driver hadehh,pesen food lewat aplikasi toko tutup masih ada di aplikasi konsepnya gimana sih kalau gini kan merugikan pelanggan dan juga driver hadehh,"['pesen', 'food', 'lewat', 'aplikasi', 'toko', 'tutup', 'masih', 'ada', 'di', 'aplikasi', 'konsepnya', 'gimana', 'sih', 'kalau', 'gini', 'kan', 'merugikan', 'pelanggan', 'dan', 'juga', 'driver', 'hadehh']","['pesen', 'food', 'aplikasi', 'toko', 'tutup', 'aplikasi', 'konsepnya', 'gimana', 'sih', 'gini', 'merugikan', 'pelanggan', 'driver', 'hadehh']",['sen food aplikasi toko tutup aplikasi konsep gimana sih gin rugi langgan driver hadehh'],0.9628931264923264,0.0371068735076737,0,1,Negatif
Priatmo Nur Subagyo,5,2024-05-10 07:55:58,"Mantap, pelayanan yang sangat istimewa seperti Jogja... ...orang jogja wajib pakai JogjaKita... Love Jogja and aLL oF YoU...",mantap pelayanan yang sangat istimewa seperti jogja orang jogja wajib pakai jogjakita love jogja and all of you ,"['mantap', 'pelayanan', 'yang', 'sangat', 'istimewa', 'seperti', 'jogja', 'orang', 'jogja', 'wajib', 'pakai', 'jogjakita', 'love', 'jogja', 'and', 'all', 'of', 'you']","['mantap', 'pelayanan', 'istimewa', 'jogja', 'orang', 'jogja', 'wajib', 'pakai', 'jogjakita', 'love', 'jogja', 'and', 'all', 'of', 'you']",['mantap layan istimewa jogja orang jogja wajib pakai jogjakita love jogja and all of you'],0.0340587432395645,0.9659412567604356,1,0,Positif
hasan mukmin,5,2024-05-03 09:00:30,Sukses terus buat jogjakita,sukses terus buat jogjakita,"['sukses', 'terus', 'buat', 'jogjakita']","['sukses', 'jogjakita']",['sukses jogjakita'],0.1699403396331144,0.8300596603668857,1,0,Positif
randa saputra,2,2024-05-03 04:26:05,Setiap naik jogja kita motor nya tua tua semua yang aku naikin supra/shogun😌,setiap naik jogja kita motor nya tua tua semua yang aku naikin supra shogun ,"['setiap', 'naik', 'jogja', 'kita', 'motor', 'nya', 'tua', 'tua', 'semua', 'yang', 'aku', 'naikin', 'supra', 'shogun']","['jogja', 'motor', 'nya', 'tua', 'tua', 'naikin', 'supra', 'shogun']",['jogja motor nya tua tua naikin supra shogun'],0.8775039536083187,0.1224960463916813,0,1,Positif
Diaz Sigit,5,2024-05-01 02:34:28,pinaringan sehat lancar rejeki pak,pinaringan sehat lancar rejeki pak,"['pinaringan', 'sehat', 'lancar', 'rejeki', 'pak']","['pinaringan', 'sehat', 'lancar', 'rejeki']",['paring sehat lancar rejeki'],0.1037570905528696,0.8962429094471304,1,0,Positif
Dyantri Maharani,5,2024-04-29 03:08:28,mantap,mantap,['mantap'],['mantap'],['mantap'],0.2500731584291216,0.7499268415708784,1,0,Positif
candra indrawan,1,2024-04-25 03:55:23,"Kita seperti dipaksa untuk stay di grub customer, pdhal udah nggak pake jasanya lagi.. haduh",kita seperti dipaksa untuk stay di grub customer pdhal udah nggak pake jasanya lagi haduh,"['kita', 'seperti', 'dipaksa', 'untuk', 'stay', 'di', 'grub', 'customer', 'pdhal', 'udah', 'nggak', 'pake', 'jasanya', 'lagi', 'haduh']","['dipaksa', 'stay', 'grub', 'customer', 'pdhal', 'udah', 'nggak', 'pake', 'jasanya', 'haduh']",['paksa stay grub customer pdhal udah nggak pake jasa haduh'],0.9447358964573684,0.0552641035426314,0,1,Negatif
Sanjaya Iqbal,1,2024-04-24 10:10:09,Aplikasi kntl d suruh bayar pas cari driver pas ngk ad yg mau ngambil tp dana kaga balik anjg,aplikasi kntl suruh bayar pas cari driver pas ngk ad yg mau ngambil tp dana kaga balik anjg,"['aplikasi', 'kntl', 'suruh', 'bayar', 'pas', 'cari', 'driver', 'pas', 'ngk', 'ad', 'yg', 'mau', 'ngambil', 'tp', 'dana', 'kaga', 'balik', 'anjg']","['aplikasi', 'kntl', 'suruh', 'bayar', 'pas', 'cari', 'driver', 'pas', 'ngk', 'ad', 'yg', 'ngambil', 'tp', 'dana', 'kaga', 'anjg']",['aplikasi kntl suruh bayar pas cari driver pas ngk ad yg ngambil tp dana kaga anjg'],0.9682199640138366,0.0317800359861634,0,1,Negatif
